right_bound_x,right_bound_y,right_bound_z,left_bound_x,left_bound_y,left_bound_z,center_x,center_y,center_z
-3.801422,-4.494316,-0.090703,-5.220889,-4.505148,-0.090703,-4.520748,-4.499805,-0.090703
-3.802130,-4.418905,-0.095519,-5.221315,-4.443998,-0.095519,-4.521351,-4.431622,-0.095519
-3.807627,-4.355863,-0.099849,-5.221446,-4.382305,-0.099849,-4.522843,-4.369239,-0.099849
-3.812827,-4.295670,-0.104248,-5.221483,-4.321426,-0.104248,-4.523533,-4.308665,-0.104248
-3.818047,-4.232921,-0.108180,-5.221539,-4.263157,-0.108180,-4.524879,-4.248149,-0.108180
-3.822403,-4.173618,-0.114597,-5.221648,-4.206804,-0.114597,-4.525944,-4.190304,-0.114597
-3.826311,-4.115511,-0.118391,-5.221939,-4.151375,-0.118391,-4.527436,-4.133528,-0.118391
-3.830084,-4.054322,-0.121303,-5.222319,-4.095941,-0.121303,-4.528750,-4.075208,-0.121303
-3.831411,-3.998544,-0.124860,-5.222621,-4.041401,-0.124860,-4.530683,-4.020085,-0.124860
-3.832874,-3.937642,-0.129368,-5.222668,-3.986248,-0.129368,-4.532062,-3.962095,-0.129368
-3.828940,-3.873592,-0.133932,-5.221916,-3.933428,-0.133932,-4.534636,-3.903906,-0.133932
-3.825377,-3.822084,-0.138883,-5.221259,-3.870651,-0.138883,-4.536807,-3.846837,-0.138883
-3.824510,-3.766326,-0.142928,-5.222490,-3.809235,-0.142928,-4.538566,-3.788243,-0.142928
-3.823772,-3.712554,-0.148192,-5.221873,-3.747036,-0.148192,-4.540190,-3.730223,-0.148192
-3.823577,-3.657698,-0.150993,-5.220749,-3.686454,-0.150993,-4.541326,-3.672470,-0.150993
-3.823868,-3.602440,-0.154722,-5.219656,-3.627862,-0.154722,-4.542368,-3.615526,-0.154722
-3.824254,-3.545919,-0.160577,-5.218588,-3.569215,-0.160577,-4.543320,-3.557933,-0.160577
-3.826742,-3.490742,-0.165277,-5.217905,-3.501657,-0.165277,-4.544183,-3.496371,-0.165277
-3.829102,-3.440552,-0.169420,-5.217355,-3.434657,-0.169420,-4.544173,-3.437516,-0.169420
-3.830522,-3.388185,-0.173709,-5.216737,-3.363898,-0.173709,-4.543512,-3.375693,-0.173709
-3.831127,-3.330616,-0.179043,-5.211866,-3.300825,-0.179043,-4.541942,-3.315279,-0.179043
-3.828782,-3.268649,-0.184314,-5.205045,-3.239519,-0.184314,-4.540742,-3.253580,-0.184314
-3.828792,-3.216074,-0.189629,-5.199567,-3.178809,-0.189629,-4.539331,-3.196758,-0.189629
-3.830090,-3.154885,-0.192574,-5.194220,-3.112173,-0.192574,-4.537336,-3.132741,-0.192574
-3.830086,-3.092694,-0.197558,-5.187254,-3.042031,-0.197558,-4.535158,-3.066374,-0.197558
-3.830172,-3.032930,-0.202217,-5.179439,-2.967198,-0.202217,-4.532213,-2.998729,-0.202217
-3.830339,-2.971830,-0.206783,-5.169810,-2.905599,-0.206783,-4.528796,-2.937294,-0.206783
-3.830485,-2.910524,-0.212037,-5.160145,-2.844184,-0.212037,-4.526041,-2.875821,-0.212037
-3.831678,-2.846644,-0.215355,-5.150299,-2.785141,-0.215355,-4.522574,-2.814419,-0.215355
-3.833506,-2.788016,-0.219363,-5.144617,-2.733619,-0.219363,-4.520565,-2.759510,-0.219363
-3.835205,-2.735109,-0.224860,-5.139025,-2.678430,-0.224860,-4.517936,-2.705430,-0.224860
-3.832319,-2.667984,-0.229832,-5.133834,-2.623117,-0.229832,-4.515554,-2.644431,-0.229832
-3.828464,-2.610004,-0.234851,-5.129047,-2.567631,-0.234851,-4.513760,-2.587677,-0.234851
-3.828421,-2.545849,-0.239514,-5.125540,-2.512711,-0.239514,-4.511773,-2.528391,-0.239514
-3.828287,-2.486723,-0.243739,-5.122333,-2.462616,-0.243739,-4.510768,-2.474009,-0.243739
-3.828377,-2.423242,-0.246208,-5.116732,-2.403346,-0.246208,-4.509614,-2.412722,-0.246208
-3.828509,-2.362320,-0.250110,-5.110953,-2.344902,-0.250110,-4.508840,-2.353080,-0.250110
-3.828598,-2.306045,-0.254321,-5.105603,-2.286504,-0.254321,-4.508027,-2.295648,-0.254321
-3.828457,-2.245137,-0.258677,-5.104520,-2.229900,-0.258677,-4.507023,-2.237034,-0.258677
-3.828436,-2.182768,-0.265879,-5.099029,-2.175124,-0.265879,-4.506659,-2.178688,-0.265879
-3.828379,-2.121998,-0.270106,-5.097957,-2.114729,-0.270106,-4.506268,-2.118117,-0.270106
-3.828142,-2.063860,-0.274839,-5.096280,-2.058933,-0.274839,-4.506042,-2.061226,-0.274839
-3.827870,-2.011773,-0.278590,-5.094429,-1.998206,-0.278590,-4.505803,-2.004511,-0.278590
-3.827779,-1.958259,-0.283409,-5.093024,-1.937260,-0.283409,-4.504888,-1.947021,-0.283409
-3.827637,-1.907721,-0.286530,-5.092895,-1.879102,-0.286530,-4.503951,-1.892423,-0.286530
-3.827552,-1.850931,-0.289454,-5.092940,-1.821316,-0.289454,-4.502434,-1.835136,-0.289454
-3.827468,-1.799994,-0.294966,-5.092807,-1.767278,-0.294966,-4.501420,-1.782569,-0.294966
-3.827444,-1.750524,-0.298867,-5.088547,-1.709414,-0.298867,-4.499756,-1.728608,-0.298867
-3.822314,-1.693599,-0.303453,-5.088696,-1.647610,-0.303453,-4.497792,-1.669069,-0.303453
-3.819587,-1.637965,-0.307215,-5.084483,-1.591884,-0.307215,-4.495657,-1.613335,-0.307215
-3.816756,-1.578883,-0.311739,-5.083254,-1.536352,-0.311739,-4.493776,-1.556148,-0.311739
-3.811371,-1.520818,-0.316176,-5.081396,-1.483522,-0.316176,-4.491976,-1.500831,-0.316176
-3.805896,-1.463069,-0.320215,-5.079670,-1.430950,-0.320215,-4.490660,-1.445802,-0.320215
-3.800552,-1.410746,-0.321835,-5.079762,-1.375637,-0.321835,-4.489334,-1.391842,-0.321835
-3.795191,-1.368129,-0.325866,-5.079784,-1.314743,-0.325866,-4.487886,-1.339342,-0.325866
-3.789257,-1.327099,-0.331564,-5.079985,-1.252223,-0.331564,-4.485082,-1.286734,-0.331564
-3.783545,-1.291122,-0.334669,-5.082278,-1.191854,-0.334669,-4.482183,-1.237722,-0.334669
-3.783373,-1.267304,-0.339568,-5.082681,-1.136045,-0.339568,-4.478346,-1.197096,-0.339568
-3.781304,-1.250606,-0.344084,-5.083099,-1.081709,-0.344084,-4.474636,-1.160652,-0.344084
-3.779578,-1.236544,-0.348559,-5.081113,-1.010343,-0.348559,-4.468041,-1.116892,-0.348559
-3.771208,-1.223505,-0.351375,-5.080349,-0.947020,-0.351375,-4.460535,-1.077922,-0.351375
-3.755623,-1.202726,-0.356224,-5.079585,-0.882822,-0.356224,-4.450815,-1.034749,-0.356224
-3.731886,-1.166145,-0.356744,-5.079510,-0.819468,-0.356744,-4.438236,-0.984436,-0.356744
-3.706450,-1.126771,-0.360206,-5.080120,-0.757927,-0.360206,-4.424995,-0.933835,-0.360206
-3.680439,-1.085811,-0.365013,-5.080152,-0.694522,-0.365013,-4.410925,-0.881604,-0.365013
-3.654344,-1.045163,-0.369272,-5.078095,-0.624876,-0.369272,-4.395131,-0.826485,-0.369272
-3.627118,-1.005599,-0.372638,-5.077699,-0.553365,-0.372638,-4.378683,-0.771291,-0.372638
-3.601099,-0.963760,-0.375342,-5.073548,-0.459952,-0.375342,-4.357397,-0.704988,-0.375342
-3.575003,-0.924603,-0.378571,-5.062737,-0.370010,-0.378571,-4.334589,-0.641447,-0.378571
-3.554509,-0.889401,-0.379216,-5.032585,-0.246939,-0.379216,-4.304752,-0.563300,-0.379216
-3.540727,-0.864726,-0.383550,-4.963778,-0.106833,-0.383550,-4.264387,-0.479317,-0.383550
-3.534528,-0.856516,-0.384166,-4.883798,0.025752,-0.384166,-4.221832,-0.407098,-0.384166
-3.529650,-0.851000,-0.387482,-4.792334,0.152771,-0.387482,-4.173209,-0.339402,-0.387482
-3.525920,-0.845485,-0.391489,-4.700757,0.276986,-0.391489,-4.119666,-0.278204,-0.391489
-3.522273,-0.841129,-0.386447,-4.592751,0.390209,-0.386447,-4.060950,-0.221505,-0.386447
-3.514538,-0.836061,-0.389541,-4.467929,0.498430,-0.389541,-3.992352,-0.167250,-0.389541
-3.507227,-0.831510,-0.390765,-4.340810,0.584311,-0.390765,-3.924140,-0.123393,-0.390765
-3.499696,-0.827569,-0.392690,-4.213784,0.647598,-0.392690,-3.857815,-0.087765,-0.392690
-3.492255,-0.823300,-0.391797,-4.101743,0.680659,-0.391797,-3.800316,-0.063135,-0.391797
-3.486335,-0.820283,-0.395352,-4.014984,0.687511,-0.395352,-3.757521,-0.046816,-0.395352
-3.476386,-0.817535,-0.396198,-3.929838,0.692894,-0.396198,-3.712217,-0.031992,-0.396198
-3.463278,-0.813861,-0.397411,-3.852334,0.696201,-0.397411,-3.667909,-0.019618,-0.397411
-3.446935,-0.809708,-0.391305,-3.769051,0.697493,-0.391305,-3.618370,-0.007554,-0.391305
-3.426222,-0.804982,-0.391466,-3.696782,0.698119,-0.391466,-3.571354,0.001303,-0.391466
-3.399260,-0.800367,-0.391692,-3.636503,0.698383,-0.391692,-3.527398,0.009125,-0.391692
-3.364594,-0.795413,-0.391653,-3.581974,0.695590,-0.391653,-3.482833,0.015583,-0.391653
-3.328666,-0.789450,-0.391585,-3.534153,0.695556,-0.391585,-3.440960,0.022076,-0.391585
-3.284889,-0.784287,-0.387592,-3.476431,0.696246,-0.387592,-3.390064,0.028671,-0.387592
-3.239706,-0.777594,-0.387874,-3.426990,0.700527,-0.387874,-3.342689,0.035190,-0.387874
-3.198398,-0.771309,-0.387928,-3.373232,0.704986,-0.387928,-3.294599,0.041014,-0.387928
-3.153156,-0.766182,-0.383238,-3.322750,0.709743,-0.383238,-3.246598,0.047014,-0.383238
-3.107394,-0.761337,-0.383001,-3.276548,0.714522,-0.383001,-3.200621,0.052064,-0.383001
-3.060652,-0.756085,-0.377402,-3.234825,0.720019,-0.377402,-3.156688,0.057811,-0.377402
-3.013791,-0.753640,-0.376135,-3.156341,0.725509,-0.376135,-3.092690,0.065041,-0.376135
-2.969089,-0.750200,-0.369726,-3.077320,0.731782,-0.369726,-3.029036,0.070641,-0.369726
-2.920001,-0.747779,-0.368205,-2.997453,0.737096,-0.368205,-2.962907,0.074794,-0.368205
-2.868772,-0.744337,-0.363016,-2.927915,0.738653,-0.363016,-2.901562,0.077849,-0.363016
-2.815519,-0.742625,-0.360512,-2.859405,0.742033,-0.360512,-2.839835,0.079994,-0.360512
-2.754600,-0.740883,-0.354129,-2.804238,0.746233,-0.354129,-2.782066,0.081974,-0.354129
-2.692762,-0.735384,-0.351113,-2.749737,0.746760,-0.351113,-2.724266,0.084162,-0.351113
-2.632395,-0.730075,-0.348249,-2.697427,0.746883,-0.348249,-2.668370,0.086965,-0.348249
-2.577141,-0.725684,-0.343193,-2.627973,0.751708,-0.343193,-2.605196,0.089725,-0.343193
-2.521866,-0.720294,-0.340149,-2.594712,0.756588,-0.340149,-2.561896,0.091284,-0.340149
-2.466020,-0.716156,-0.334865,-2.551442,0.760600,-0.334865,-2.512920,0.094644,-0.334865
-2.413691,-0.711630,-0.331983,-2.500812,0.765849,-0.331983,-2.461416,0.097738,-0.331983
-2.366738,-0.707395,-0.329737,-2.445708,0.771097,-0.329737,-2.409924,0.101134,-0.329737
-2.313225,-0.702776,-0.325079,-2.388665,0.774157,-0.325079,-2.354439,0.104100,-0.325079
-2.262097,-0.698402,-0.322699,-2.326843,0.776521,-0.322699,-2.297467,0.107333,-0.322699
-2.212994,-0.697611,-0.317992,-2.258786,0.783079,-0.317992,-2.237966,0.109862,-0.317992
-2.157759,-0.697107,-0.315492,-2.185056,0.788743,-0.315492,-2.172617,0.111680,-0.315492
-2.097014,-0.696604,-0.309919,-2.124918,0.789186,-0.309919,-2.112216,0.112848,-0.309919
-2.041905,-0.696397,-0.306944,-2.066823,0.789688,-0.306944,-2.055500,0.114392,-0.306944
-1.987481,-0.696062,-0.304905,-2.013918,0.790022,-0.304905,-2.001916,0.115374,-0.304905
-1.929174,-0.696154,-0.300194,-1.958023,0.790621,-0.300194,-1.944951,0.116911,-0.300194
-1.865805,-0.695992,-0.296939,-1.902090,0.793368,-0.296939,-1.885644,0.118311,-0.296939
-1.810814,-0.695586,-0.293596,-1.842945,0.793426,-0.293596,-1.828421,0.120340,-0.293596
-1.756474,-0.695510,-0.290132,-1.781994,0.795538,-0.290132,-1.770457,0.121474,-0.290132
-1.697651,-0.695276,-0.286649,-1.720979,0.797022,-0.286649,-1.710443,0.123000,-0.286649
-1.641134,-0.694578,-0.282775,-1.659909,0.800013,-0.282775,-1.651417,0.124013,-0.282775
-1.584292,-0.694125,-0.279338,-1.595236,0.801251,-0.279338,-1.590288,0.125186,-0.279338
-1.523231,-0.693311,-0.274827,-1.520134,0.803478,-0.274827,-1.521536,0.125648,-0.274827
-1.461560,-0.692951,-0.271444,-1.450682,0.803917,-0.271444,-1.455611,0.125618,-0.271444
-1.400738,-0.692647,-0.268181,-1.386722,0.804800,-0.268181,-1.393081,0.125421,-0.268181
-1.338771,-0.688092,-0.264919,-1.325627,0.802733,-0.264919,-1.331601,0.125188,-0.264919
-1.276460,-0.683602,-0.262160,-1.268111,0.803160,-0.262160,-1.271919,0.125080,-0.262160
-1.208645,-0.678784,-0.259480,-1.209751,0.801999,-0.259480,-1.209246,0.125252,-0.259480
-1.151679,-0.674162,-0.256351,-1.153829,0.800014,-0.256351,-1.152846,0.125917,-0.256351
-1.100450,-0.669584,-0.251030,-1.098304,0.797582,-0.251030,-1.099286,0.126173,-0.251030
-1.039858,-0.664821,-0.248070,-1.045128,0.796659,-0.248070,-1.042712,0.126537,-0.248070
-0.982218,-0.659640,-0.245015,-0.995361,0.794788,-0.245015,-0.989330,0.127347,-0.245015
-0.922378,-0.654589,-0.241525,-0.939724,0.794458,-0.241525,-0.931750,0.128335,-0.241525
-0.867921,-0.649460,-0.237886,-0.884152,0.793546,-0.237886,-0.876683,0.129497,-0.237886
-0.820063,-0.649004,-0.234023,-0.828452,0.794466,-0.234023,-0.824592,0.130348,-0.234023
-0.767662,-0.648672,-0.230355,-0.767582,0.794216,-0.230355,-0.767619,0.130956,-0.230355
-0.719355,-0.648283,-0.226571,-0.709049,0.794281,-0.226571,-0.713786,0.131167,-0.226571
-0.658976,-0.647865,-0.224214,-0.645318,0.794070,-0.224214,-0.651599,0.130972,-0.224214
-0.592496,-0.647393,-0.221184,-0.578739,0.793797,-0.221184,-0.585068,0.130796,-0.221184
-0.531008,-0.646657,-0.217903,-0.517219,0.793120,-0.217903,-0.523564,0.130609,-0.217903
-0.472090,-0.646317,-0.215043,-0.455847,0.792936,-0.215043,-0.463323,0.130499,-0.215043
-0.416356,-0.645056,-0.211617,-0.394667,0.792121,-0.211617,-0.404657,0.130141,-0.211617
-0.356928,-0.644186,-0.208882,-0.328184,0.790539,-0.208882,-0.341427,0.129552,-0.208882
-0.298695,-0.643008,-0.206832,-0.261769,0.787894,-0.206832,-0.278785,0.128508,-0.206832
-0.241280,-0.643437,-0.202918,-0.200364,0.786040,-0.202918,-0.219219,0.127315,-0.202918
-0.189446,-0.643241,-0.200564,-0.139007,0.781375,-0.200564,-0.162208,0.126077,-0.200564
-0.136996,-0.645884,-0.196942,-0.078761,0.775553,-0.196942,-0.105446,0.124216,-0.196942
-0.085589,-0.645947,-0.194302,-0.024785,0.769581,-0.194302,-0.052579,0.122523,-0.194302
-0.036334,-0.650699,-0.192042,0.030980,0.764323,-0.192042,0.000358,0.120612,-0.192042
0.013731,-0.651190,-0.188027,0.080260,0.758687,-0.188027,0.050056,0.118600,-0.188027
0.065045,-0.656684,-0.184937,0.123827,0.753774,-0.184937,0.097289,0.117007,-0.184937
0.114310,-0.657152,-0.181470,0.173320,0.749575,-0.181470,0.146724,0.115547,-0.181470
0.163527,-0.662609,-0.177538,0.226492,0.745453,-0.177538,0.198244,0.113761,-0.177538
0.218306,-0.661731,-0.174319,0.282111,0.741727,-0.174319,0.253472,0.111779,-0.174319
0.283977,-0.662311,-0.171720,0.337223,0.739942,-0.171720,0.313286,0.109542,-0.171720
0.342381,-0.665315,-0.168184,0.390768,0.740186,-0.168184,0.369019,0.108433,-0.168184
0.401117,-0.671043,-0.165049,0.445019,0.740658,-0.165049,0.425304,0.106694,-0.165049
0.462798,-0.672434,-0.162185,0.505348,0.740948,-0.162185,0.486229,0.105885,-0.162185
0.519386,-0.678098,-0.158535,0.561699,0.741160,-0.158535,0.542708,0.104155,-0.158535
0.575229,-0.679249,-0.155617,0.626474,0.741595,-0.155617,0.603462,0.103557,-0.155617
0.640634,-0.684437,-0.153693,0.683065,0.741858,-0.153693,0.663992,0.100743,-0.153693
0.769295,-0.690858,-0.138526,0.780174,0.741797,-0.138526,0.775306,0.100782,-0.138526
